price,country,rating,reviews,Region,skills_list,level,categories,skills_list_standardization,Extracted_Skills_from_description_list
25,India,5.0,443,Asia,"['Website', 'DesignHTMLeCommerceGraphic', 'DesignWordPress']",5,"['Graphic Design', 'Web Development']","['Website', 'Design', 'Le', 'Commerce', 'Graphic', 'Design', 'Word', 'Press']","[' management', ' development', ' Development', ' quality', 'developer', ' solutions', ' projects', ' Business', ' using', ' high', ' software', ' App', ' design', ' years', ' Management', ' applications', ' business']"
40,India,5.0,4741,Asia,"['Graphic', 'DesignPhotoshopLogo', 'DesignIllustratorBanner', 'Design']",5,['Graphic Design'],"['Graphic', 'Design', 'Photoshop', 'Logo', 'Design', 'Illustrator', 'Banner', 'Design']","[' WEBSITE', ' BUSINESS', ' WORDPRESS', ' APP', ' DESIGN', ' HIGH', ' expert', ' PHP', ' ADOBE', ' Website', 'Software', ' Expertise', ' SOCIAL']"
60,Romania,5.0,626,Europe,"['ExcelData', 'EntryData', 'ProcessingWeb', 'SearchWeb', 'Scraping']",3,"['Finance', 'Web Development']","['Excel', 'Data', 'Entry', 'Data', 'Processing', 'Web', 'Search', 'Web', 'Scraping']","[' services', ' skills', ' work', 'clients', ' high']"
75,United Kingdom,5.0,279,Europe,"['PowerpointGraphic', 'DesignPresentationsResearch', 'WritingWebsite', 'Design']",4,"['Content Writing', 'Graphic Design', 'Web Development']","['Powerpoint', 'Graphic', 'Design', 'Presentations', 'Research', 'Writing', 'Website', 'Design']","[' expertise', ' data', 'Marketing', ' marketing', ' business']"
25,India,5.0,649,Asia,"['PHPHTMLWebsite', 'DesignMySQLWordPress']",5,"['Graphic Design', 'Web Development']","['Website', 'Design', 'My', 'Word', 'Press']","[' Digital', ' clients', ' SEO', ' digital', ' services', ' expertise', 'web', ' expert', ' Marketing', ' App', ' Adobe', ' Website', ' development', ' React', ' working', ' client', ' mobile', ' project']"
40,Pakistan,5.0,874,Asia,"['Content', 'WritingArticle', 'WritingResearch', 'WritingResearchGraphic', 'Design']",5,"['Content Writing', 'Graphic Design']","['Content', 'Writing', 'Article', 'Writing', 'Research', 'Writing', 'Research', 'Graphic', 'Design']","[' development', ' quality', ' digital', 'designs', ' using', ' Social', ' website', ' experience', ' Adobe', ' design', ' years', ' custom', ' WordPress', ' project']"
35,Pakistan,5.0,1109,Asia,"['AccountingIntuit', 'QuickBooksExcelData', 'EntryData', 'Processing']",5,['Finance'],"['Accounting', 'Intuit', 'Quick', 'Books', 'Excel', 'Data', 'Entry', 'Data', 'Processing']","[' Web', ' Business', ' Data', ' Management', ' software', 'services', ' working', ' Content']"
35,India,5.0,326,Asia,"['PHPWebsite', 'DesignHTMLOpen', 'CarteCommerce']",5,"['Graphic Design', 'Web Development']","['Website', 'Design', 'Open', 'Carte', 'Commerce']","[' Development', ' clients', ' quality', ' Expertise', ' skills', ' using', ' Skills', 'Web', ' Client', ' Work', ' Mobile', ' Project', ' project']"
9,India,5.0,1516,Asia,"['Website', 'DesignHTMLPHPWordPressGraphic', 'Design']",5,"['Graphic Design', 'Web Development']","['Website', 'Design', 'Word', 'Press', 'Graphic', 'Design']","[' Web', ' Development', ' designer', ' quality', ' services', ' expertise', ' Solutions', ' Custom', 'web', ' Designs', ' experience', ' custom', ' design', ' development', ' web', ' professional', ' project']"
50,Pakistan,5.0,1150,Asia,"['Graphic', 'DesignPhotoshopLogo', 'DesignIllustratorPhotoshop', 'Design']",5,['Graphic Design'],"['Graphic', 'Design', 'Photoshop', 'Logo', 'Design', 'Illustrator', 'Photoshop', 'Design']","[' Project', ' Logo', ' expertise', ' Business', ' work', ' Design', ' designs', ' Social', ' experience', ' design', ' Website', ' years', ' Expertise', 'Years']"
15,Pakistan,5.0,106,Asia,"['PHPWebsite', 'DesignHTMLMySQLGraphic', 'Design']",5,"['Graphic Design', 'Web Development']","['Website', 'Design', 'My', 'Graphic', 'Design']","[' Web', ' developer', ' projects', ' skills', ' experience', ' PHP', ' client', ' Expert', ' business', ' expertise', ' website', ' Website', ' years', ' clients', ' SEO', ' help', 'professional', ' Google', ' Development', ' Services', ' Mobile', ' WordPress']"
10,India,5.0,1209,Asia,"['SEOLink', 'BuildingInternet', 'MarketingMarketingSocial', 'Media', 'Marketing']",5,['Other'],"['Link', 'Building', 'Internet', 'Marketing', 'Marketing', 'Social', 'Media', 'Marketing']","[' Software', ' clients', ' SEO', ' projects', ' quality', ' skills', ' Skills', ' work', ' Google', ' Quality', ' Social', ' time', ' website', 'Clients', ' Work', ' Website', ' experience', ' Content']"
8,India,5.0,852,Asia,"['SEOLink', 'BuildingInternet', 'MarketingMarketingSearch', 'Engine', 'Marketing']",5,['Other'],"['Link', 'Building', 'Internet', 'Marketing', 'Marketing', 'Search', 'Engine', 'Marketing']","[' skills', ' project', ' digital', ' Working', ' using', ' website', ' Website', ' years', ' SEO', ' Business', ' help', ' Google', ' Social', 'digital', ' Design', ' Work', ' working', ' marketing', ' Marketing', ' Development', ' services', ' Services', ' Content', ' business']"
25,Bangladesh,5.0,39,Asia,"['PHPAndroidMobile', 'App', 'DevelopmentJavaScriptHTML']",4,['Programming'],"['Android', 'Mobile', 'App', 'Development', 'Java', 'Script']","[' Web', 'Expert', ' solutions', ' digital', ' quality', ' Google', ' expert', ' software', ' App', ' Adobe', ' React', ' Mobile', ' business', ' project']"
18,Pakistan,5.0,77,Asia,"['Mobile', 'App', 'DevelopmentAndroidiPhoneiPadSwift']",5,['Other'],"['Mobile', 'App', 'Development', 'Androidi', 'Phonei', 'Pad', 'Swift']","[' user', ' developer', ' services', ' app', ' solutions', ' digital', ' work', 'App', ' Services', ' App', ' development', ' applications', ' web', ' WordPress']"
15,India,5.0,1330,Asia,"['SEOLink', 'BuildingWebsite', 'DesignPHPWordPress']",5,"['Graphic Design', 'Web Development']","['Link', 'Building', 'Website', 'Design', 'Word', 'Press']","[' Solutions', ' skills', ' social', ' web', ' digital', ' work', ' website', ' Website', ' SEO', ' Google', ' Social', 'digital', ' Work', ' design', ' Development', ' content', ' creating', ' services', ' Services', ' Expertise', ' Content']"
70,Turkey,5.0,206,Asia,"['Graphic', 'DesignWebsite', 'DesignUser', 'Interface /', 'IAiPhoneAndroid']",5,"['Graphic Design', 'Web Development']","['Graphic', 'Design', 'Website', 'Design', 'User', 'Interface', 'Ai', 'Phone', 'Android']","[' Web', ' Development', ' Website', ' Projects', ' work', ' professional', ' Design', ' experience', 'years', ' design', ' Adobe', ' web', ' Mobile', ' Quality', ' mobile', ' project']"
8,India,5.0,2897,Asia,"['SEOInternet', 'MarketingLink', 'BuildingSearch', 'Engine', 'MarketingMarketing']",5,['Other'],"['Internet', 'Marketing', 'Link', 'Building', 'Search', 'Engine', 'Marketing', 'Marketing']","[' experience', ' web', ' project', ' digital', ' solutions', ' expert', ' time', ' Website', ' years', ' Digital', ' clients', ' SEO', 'Expert', ' Business', ' Google', ' Design', ' Work', ' marketing', ' Marketing', ' Services', ' Time', ' Content', ' business']"
25,India,5.0,315,Asia,"['IllustratorIllustrationPhotoshopCaricature &', 'CartoonsVectorization']",3,['Graphic Design'],"['Illustrator', 'Illustration', 'Photoshop', 'Caricature', 'Cartoons', 'Vectorization']","[' projects', 'QUALITY', ' clients']"
50,United Kingdom,5.0,46,Europe,"['Mobile', 'App', 'DevelopmentGame', 'DevelopmentC#', 'ProgrammingJava']",4,['Programming'],"['Mobile', 'App', 'Development', 'Game', 'Development', 'Programming', 'Java']","[' Logo', ' Development', ' Solutions', ' Applications', ' Design', ' experience', 'years', ' Website', ' App']"
18,India,5.0,598,Asia,"['TwitterC#', 'Programming.NETPHPSocial', 'Networking']",5,['Other'],"['Twitter', 'Programming', 'Social', 'Networking']","[' Web', ' quality', ' Custom', ' social', ' development', ' React', ' PHP', ' client', ' web', ' business', ' solutions', ' digital', ' expertise', 'development', ' Quality', ' mobile', ' Digital', ' SEO', ' help', ' Google', ' Social', ' Design', ' design', ' Management', ' Marketing', ' management', ' Development', ' creating', ' Expertise', ' Services', ' Mobile', ' Content', ' WordPress']"
30,India,5.0,1726,Asia,"['Graphic', 'DesignWebsite', 'DesignHTMLLogo', 'DesignPhotoshop']",5,"['Graphic Design', 'Web Development']","['Graphic', 'Design', 'Website', 'Design', 'Logo', 'Design', 'Photoshop']","[' Web', ' skills', ' Experience', ' Years', ' project', ' Logo', 'Projects', ' digital', ' expertise', ' Projects', ' Adobe', ' Website', ' Digital', ' SEO', ' Google', ' Design', ' App', ' Marketing', ' Development', ' business']"
25,India,5.0,99,Asia,"['PHPWebsite', 'DesignHTMLJoomlaWordPress']",5,"['Graphic Design', 'Web Development']","['Website', 'Design', 'Joomla', 'Word', 'Press']","[' Digital', ' services', ' app', ' Mobile', ' JS', ' Marketing', ' PHP', 'quality', ' marketing', ' Project', ' mobile']"
20,United Kingdom,5.0,69,Europe,"['Data', 'EntryVirtual', 'AssistantCustomer', 'SupportExcelAccounting']",4,['Finance'],"['Data', 'Entry', 'Virtual', 'Assistant', 'Customer', 'Support', 'Excel', 'Accounting']","[' services', ' Business', ' Solutions', 'Solutions', ' client', ' business']"
50,India,5.0,164,Asia,"['Website', 'DesignHTMLPHPWordPressGraphic', 'Design']",4,"['Graphic Design', 'Web Development']","['Website', 'Design', 'Word', 'Press', 'Graphic', 'Design']","[' developer', ' DEVELOPMENT', 'DESIGN', ' development', ' PHP', ' web', ' project', ' Logo', ' designs', ' years', ' Digital', ' SEO', ' Design', ' design', ' Marketing', ' Development', ' creating', ' services', ' JS']"
7,India,5.0,85,Asia,"['PHPWordPressHTMLAndroidWebsite', 'Design']",3,"['Graphic Design', 'Web Development']","['Word', 'Press', 'Android', 'Website', 'Design']","['Web', ' Mobile', ' PHP', ' WordPress']"
22,India,5.0,718,Asia,['HTMLPHPWordPressCSSJavaScript'],5,['Programming'],"['Word', 'Press', 'Java', 'Script']","[' creating', ' expertise', 'Web', ' Developer', ' web']"
25,India,5.0,1588,Asia,"['Data', 'EntryExcelData', 'ProcessingWeb', 'ScrapingWeb', 'Search']",5,"['Finance', 'Web Development']","['Data', 'Entry', 'Excel', 'Data', 'Processing', 'Web', 'Scraping', 'Web', 'Search']","[' Data', ' Web', 'Expert', ' Google']"
15,Pakistan,5.0,324,Asia,"['Node.jsAngularJSJavaScriptPHPNoSQL', 'Couch &', 'Mongo']",3,['Programming'],"['Node', 'js', 'Angular', 'Java', 'Script', 'No', 'Couch', 'Mongo']","[' Solutions', ' Custom', ' development', ' Creating', ' web', ' client', ' solutions', ' expertise', ' digital', ' years', 'Developer', ' applications', ' mobile', ' SEO', ' help', ' App', ' Management', ' management', ' Development', ' Mobile', ' Project', ' business']"
20,Vietnam,5.0,181,Asia,"['3D', 'Rendering3ds', 'MaxBuilding', 'Architecture3D', 'DesignArchitectural', 'Rendering']",3,"['Programming', 'Graphic Design']","['Rendering', 'ds', 'Max', 'Building', 'Architecture', 'Design', 'Architectural', 'Rendering']","[' clients', ' work', ' experience', 'services', ' client']"
15,India,5.0,70,Asia,"['Testing /', 'QASoftware', 'TestingWebsite', 'TestingTest', 'Automation']",4,"['Programming', 'Web Development']","['Testing', 'Software', 'Testing', 'Website', 'Testing', 'Test', 'Automation']","[' Web', ' clients', ' services', ' app', ' Services', ' design', 'Software', ' PHP']"
25,Bangladesh,5.0,221,Asia,"['3D', 'Modelling3D', 'Rendering3D', 'AnimationAudio', 'ServicesAnimation']",5,['Other'],"['Modelling', 'Rendering', 'Animation', 'Audio', 'Services', 'Animation']","[' logo', ' creating', ' expertise', 'professional', ' designs', ' Graphic', ' experience', ' social', ' Adobe', ' years']"
30,India,5.0,307,Asia,"['Website', 'DesignGraphic', 'DesignHTMLUser', 'Interface /', 'IAPhotoshop']",4,"['Graphic Design', 'Web Development']","['Website', 'Design', 'Graphic', 'Design', 'User', 'Interface', 'Photoshop']","[' Web', ' quality', ' projects', ' Custom', ' high', ' Graphic', ' React', ' web', ' project', ' Logo', ' business', ' expertise', ' work', ' Adobe', ' Website', ' years', ' clients', ' app', ' help', ' Developer', ' Design', ' Php', ' Work', ' App', ' working', ' professional', ' Development', ' services', ' Designer', 'Designs', ' JS', ' Client', ' Mobile', ' WordPress']"
30,Bangladesh,5.0,579,Asia,"['TranslationEnglish (US)', 'TranslatorEnglish (UK)', 'TranslatorFrench', 'Translator']",3,['Translation'],"['Translation', 'English', 'Translator', 'English', 'Translator', 'French', 'Translator']","[' services', ' expertise', ' creating', ' projects', ' help', 'professional', ' work', ' time']"
50,Sweden,5.0,277,Europe,"['C#', 'ProgrammingASP.NET.NETHTMLWebsite', 'Design']",4,"['Graphic Design', 'Web Development']","['Programming', 'Website', 'Design']","[' Web', ' quality', ' experience', ' development', ' web', ' project', ' using', ' work', ' expert', ' time', ' years', 'developer', ' Design', ' software', ' working', ' Development', ' creating', ' Client', ' Mobile']"
15,India,5.0,147,Asia,"['AngularJSiPhoneReact', 'NativeMobile', 'App', 'Development.NET']",3,['Other'],"['Angular', 'Si', 'Phone', 'React', 'Native', 'Mobile', 'App', 'Development']","[' clients', ' solutions', ' expertise', 'custom', ' software', ' website', ' experience', ' development']"
15,India,5.0,147,Asia,"['AngularJSiPhoneReact', 'NativeMobile', 'App', 'Development.NET']",3,['Other'],"['Angular', 'Si', 'Phone', 'React', 'Native', 'Mobile', 'App', 'Development']","[' clients', ' solutions', ' expertise', 'custom', ' software', ' website', ' experience', ' development']"
40,Ukraine,5.0,1059,Europe,"['Graphic', 'DesignPhotoshopIllustrationBanner', 'DesignIllustrator']",3,['Graphic Design'],"['Graphic', 'Design', 'Photoshop', 'Illustration', 'Banner', 'Design', 'Illustrator']","[' Web', ' work', ' Design', 'Digital']"
10,India,5.0,973,Asia,"['SEOLink', 'BuildingSearch', 'Engine', 'MarketingArticle', 'SubmissionWebsite', 'Design']",5,"['Content Writing', 'Graphic Design', 'Web Development']","['Link', 'Building', 'Search', 'Engine', 'Marketing', 'Article', 'Submission', 'Website', 'Design']","['SEO', ' Development', ' SEO', ' digital', ' expertise', ' Expertise', ' Business', ' Projects', ' WordPress', ' Google', ' Website', ' marketing', ' Project', ' business']"
18,India,5.0,274,Asia,"['Mobile', 'App', 'DevelopmentAndroidiPhonePHPSwift']",4,['Other'],"['Mobile', 'App', 'Development', 'Androidi', 'Phone', 'Swift']","[' Logo', ' clients', ' business', ' projects', ' expertise', ' services', ' solutions', ' help', ' skills', ' JS', ' Data', ' Design', ' React', ' let', 'Developer', ' PHP', ' professional']"
20,India,5.0,43,Asia,"['Mobile', 'App', 'DevelopmentAndroidiPhonePHPSoftware', 'Architecture']",5,['Programming'],"['Mobile', 'App', 'Development', 'Androidi', 'Phone', 'Software', 'Architecture']","[' Web', ' projects', ' Experience', ' experience', ' social', ' React', ' web', ' project', ' solutions', ' expertise', ' User', ' using', ' years', 'Mobile', ' applications', ' Quality', ' mobile', ' clients', ' Developer', ' management', ' creating', ' services', ' Mobile', ' business']"
10,India,5.0,83,Asia,"['ExcelAccountingExcel', 'MacrosExcel', 'VBABookkeeping']",4,['Finance'],"['Excel', 'Accounting', 'Excel', 'Macros', 'Excel', 'Bookkeeping']","[' projects', ' expertise', ' Business', 'professional', ' Projects', ' Applications', ' experience', ' years', ' working']"
40,Pakistan,5.0,244,Asia,"['C#', 'Programming.NETMicrosoft', 'SQL', 'ServerSoftware', 'Architecture']",5,['Programming'],"['Programming', 'Microsoft', 'Server', 'Software', 'Architecture']","[' Web', ' Development', ' Logo', ' services', ' expertise', ' Google', ' high', ' Design', ' Adobe', 'Software']"
40,Sri Lanka,5.0,613,Asia,"['SolidworksEngineeringAutoCADCAD/CAM3D', 'Modelling']",2,['Other'],"['Solidworks', 'Engineering', 'Auto', 'Modelling']","[' Design', 'working']"
20,Pakistan,5.0,894,Asia,"['Video', 'ServicesVideo', 'EditingVideo', 'ProductionAfter', 'EffectsAnimation']",4,['Other'],"['Video', 'Services', 'Video', 'Editing', 'Video', 'Production', 'After', 'Effects', 'Animation']","[' Social', ' Business', 'skills', ' Professional']"
8,Pakistan,5.0,1098,Asia,"['Data', 'EntryExcelPhotoshopPowerpointProduct', 'Descriptions']",5,"['Graphic Design', 'Finance']","['Data', 'Entry', 'Excel', 'Photoshop', 'Powerpoint', 'Product', 'Descriptions']","[' Web', ' Development', ' services', ' digital', ' Data', ' help', ' skills', ' Projects', ' Google', ' Design', 'digital', ' Graphic', ' Wordpress', ' working', ' project']"
15,Ukraine,5.0,455,Europe,"['PHPWebsite', 'DesignGraphic', 'DesignHTMLMySQL']",5,"['Graphic Design', 'Web Development']","['Website', 'Design', 'Graphic', 'Design', 'My']","[' Development', ' development', ' services', ' projects', ' solutions', 'professional', ' work', ' years', ' php', ' Adobe', ' design', ' WORKING']"
15,India,5.0,76,Asia,"['Mobile', 'App', 'DevelopmentAndroidPHPiPhoneWebsite', 'Design']",5,"['Graphic Design', 'Web Development']","['Mobile', 'App', 'Development', 'Android', 'Pi', 'Phone', 'Website', 'Design']","['expert', ' Development', ' development', ' Logo', ' SEO', ' services', ' skills', ' Google', ' Design', ' React', ' Graphic', ' experience', ' App', ' Website', ' years', ' let', ' design', ' Mobile']"
